global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,old_kinh_do_1,old_vi_do_1,old_kinh_do_2,old_vi_do_2,coord_update_note,recrawl_machine_id,recrawl_attempts,recrawl_status,recrawl_distance_text,recrawl_distance_km,recrawl_duration_text,recrawl_raw_text,recrawl_screenshot_path,recrawl_attempts_json
3762,3764,24234000,PGD Phố Gát,105.4135246,21.3041994,24832000,PGD Phong Châu,105.292801,21.339281,14.08583771632023,Phú Thọ,38,62,"25 min
16.9 km",16.9,25 min,part/output_part_38/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.4135246,21.3041994,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,16.0 km,16.0,22 min,"22 min
16.0 km",,"[{""attempt"": 1, ""origin_input"": ""21.3041994,105.4135246"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.3041994,105.4135246/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:08"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.3041994,105.4135246/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""Sơn Dulux Dung Đài, 1071 Đ. Hùng Vương, Thanh Miếu, Phú Thọ 292140, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n22 min\n16.0 km\nvia Tôn Đức Thắng\nFastest route, the usual traffic\nDetails\nPreview\n\n22 min\n16.0 km\nvia Đ. Lạc Long Quân and Tôn Đức Thắng\n\n29 min\n17.4 km\nvia Đ. Nguyễn Tất Thành\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""22 min\n16.0 km"", ""parsed_distance_text"": ""16.0 km"", ""parsed_duration_text"": ""22 min"", ""parsed_distance_km"": 16.0, ""all_distance_texts"": [""16.0 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
3802,3804,24400000,CN TX. Phú Thọ,105.2232767,21.400478,24832000,PGD Phong Châu,105.292801,21.339281,8.830199674335478,Phú Thọ,39,2,"16 min
11.1 km",11.1,16 min,part/output_part_39/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.2232767,21.400478,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,13.4 km,13.4,18 min,"18 min
13.4 km",,"[{""attempt"": 1, ""origin_input"": ""21.400478,105.2232767"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.400478,105.2232767/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:11"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.400478,105.2232767/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""ATM Vietinbank - TX Phú Thọ, C62F+58C, Phú An, Phong Châu, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n18 min\n13.4 km\nvia ĐT320\nFastest route, the usual traffic\nDetails\nPreview\n\n22 min\n13.8 km\nvia ĐT320 and Âu Cơ/QL32C\n\n23 min\n14.7 km\nvia ĐT. 325B and QL32C\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""18 min\n13.4 km"", ""parsed_distance_text"": ""13.4 km"", ""parsed_duration_text"": ""18 min"", ""parsed_distance_km"": 13.4, ""all_distance_texts"": [""13.4 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
3841,3843,24430000,PGD Chợ Mè,105.2229499,21.3968812,24832000,PGD Phong Châu,105.292801,21.339281,8.58479419651624,Phú Thọ,39,41,"17 min
11.2 km",11.2,17 min,part/output_part_39/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.2229499,21.3968812,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,13.5 km,13.5,18 min,"18 min
13.5 km",,"[{""attempt"": 1, ""origin_input"": ""21.3968812,105.2229499"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.3968812,105.2229499/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:14"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.3968812,105.2229499/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""PGD Chợ Mè - NH Công thương Việt Nam Vietinbank, 96WF+P5W, Bạch Đằng, Âu Cơ, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n18 min\n13.5 km\nvia ĐT320\nFastest route, the usual traffic\nDetails\nPreview\n\n22 min\n13.9 km\nvia ĐT320 and Âu Cơ/QL32C\n\n23 min\n14.8 km\nvia ĐT. 325B and QL32C\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""18 min\n13.5 km"", ""parsed_distance_text"": ""13.5 km"", ""parsed_duration_text"": ""18 min"", ""parsed_distance_km"": 13.5, ""all_distance_texts"": [""13.5 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
3879,3881,24431000,PGD Hùng Vương,105.2119023,21.4041162,24832000,PGD Phong Châu,105.292801,21.339281,9.975754483214557,Phú Thọ,39,79,"20 min
12.7 km",12.7,20 min,part/output_part_39/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.2119023,21.4041162,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,14.9 km,14.9,23 min,"23 min
14.9 km",,"[{""attempt"": 1, ""origin_input"": ""21.4041162,105.2119023"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.4041162,105.2119023/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:17"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.4041162,105.2119023/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""ATM Vietinbank, C636+MQ3, Đinh Tiên Hoàng, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n23 min\n14.9 km\nvia ĐT320\nFastest route, the usual traffic\nDetails\nPreview\n\n25 min\n17.5 km\nvia ĐT320 and Âu Cơ/QL32C\n\n27 min\n16.8 km\nvia ĐT. 325B and QL32C\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""23 min\n14.9 km"", ""parsed_distance_text"": ""14.9 km"", ""parsed_duration_text"": ""23 min"", ""parsed_distance_km"": 14.9, ""all_distance_texts"": [""14.9 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
3916,3918,24432000,PGD Công Thương Thanh Ba,105.1404626,21.501223,24832000,PGD Phong Châu,105.292801,21.339281,22.86769651657901,Phú Thọ,40,16,"40 min
27.6 km",27.6,40 min,part/output_part_40/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.1404626,21.501223,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,29.9 km,29.9,42 min,"42 min
29.9 km",,"[{""attempt"": 1, ""origin_input"": ""21.501223,105.1404626"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.501223,105.1404626/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:20"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.501223,105.1404626/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""03 ĐT311, Thanh Ba, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n42 min\n29.9 km\nvia ĐT320\nFastest route, the usual traffic\nDetails\nPreview\n\n42 min\n34.8 km\nvia ĐCT Bắc – Nam Phía Tây/Đ. Hồ Chí Minh/CT02 and ĐT320\n\n45 min\n30.5 km\nvia ĐT. 325B\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""42 min\n29.9 km"", ""parsed_distance_text"": ""29.9 km"", ""parsed_duration_text"": ""42 min"", ""parsed_distance_km"": 29.9, ""all_distance_texts"": [""29.9 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
3952,3954,24433000,PGD Phú Hộ,105.2514723,21.4438698,24832000,PGD Phong Châu,105.292801,21.339281,11.45235149507831,Phú Thọ,40,52,"25 min
17.2 km",17.2,25 min,part/output_part_40/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.2514723,21.4438698,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,18.3 km,18.3,26 min,"26 min
18.3 km",,"[{""attempt"": 1, ""origin_input"": ""21.4438698,105.2514723"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.4438698,105.2514723/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:23"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.4438698,105.2514723/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""PGD Phú Hộ Vietinbank, C7V2+GHW, Phú Hộ, Phong Châu, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n26 min\n18.3 km\nvia ĐT320\nFastest route, the usual traffic\nDetails\nPreview\n\n27 min\n19.4 km\nvia Đ. Hồ Chí Minh and ĐT320\n\n28 min\n17.9 km\nvia QL2 and QL32C\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""26 min\n18.3 km"", ""parsed_distance_text"": ""18.3 km"", ""parsed_duration_text"": ""26 min"", ""parsed_distance_km"": 18.3, ""all_distance_texts"": [""18.3 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
3987,3989,24434000,PGD Đoan Hùng,105.1861225,21.6231886,24832000,PGD Phong Châu,105.292801,21.339281,32.50506743135635,Phú Thọ,40,87,"45 min
40.9 km",40.9,45 min,part/output_part_40/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.1861225,21.6231886,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,43.1 km,43.1,46 min,"46 min
43.1 km",,"[{""attempt"": 1, ""origin_input"": ""21.6231886,105.1861225"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.6231886,105.1861225/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:26"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.6231886,105.1861225/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""639 Đồng Tâm, Đoan Hùng, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n46 min\n43.1 km\nvia ĐCT Bắc – Nam Phía Tây/Đ. Hồ Chí Minh/CT02\nFastest route, the usual traffic\nDetails\nPreview\n\n49 min\n43.8 km\nvia ĐCT Bắc – Nam Phía Tây/Đ. Hồ Chí Minh/CT02 and ĐT. 325B\n\n1 hr 1 min\n42.2 km\nvia QL2\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""46 min\n43.1 km"", ""parsed_distance_text"": ""43.1 km"", ""parsed_duration_text"": ""46 min"", ""parsed_distance_km"": 43.1, ""all_distance_texts"": [""43.1 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
4021,4023,24435000,PGD Hạ Hòa,105.0054858,21.557987,24832000,PGD Phong Châu,105.292801,21.339281,37.33822804332974,Phú Thọ,41,21,"55 min
53.3 km",53.3,55 min,part/output_part_41/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.0054858,21.557987,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,55.6 km,55.6,56 min,"56 min
55.6 km",,"[{""attempt"": 1, ""origin_input"": ""21.557987,105.0054858"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.557987,105.0054858/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:29"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.557987,105.0054858/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""331 ĐT320, Hạ Hòa, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n56 min\n55.6 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/ĐCT Hà Nội - Lào Cai/CT05\nFastest route now due to traffic conditions\nDetails\nPreview\n\n1 hr 2 min\n46.8 km\nvia ĐT320\nAvoids road closure on CT02\n\n1 hr 12 min\n54.8 km\nvia QL32C\nAvoids road closure on CT02\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""56 min\n55.6 km"", ""parsed_distance_text"": ""55.6 km"", ""parsed_duration_text"": ""56 min"", ""parsed_distance_km"": 55.6, ""all_distance_texts"": [""55.6 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
4054,4056,24436000,PGD Cẩm Khê,105.1274649,21.4212619,24832000,PGD Phong Châu,105.292801,21.339281,18.35131963428404,Phú Thọ,41,54,"36 min
30.2 km",30.2,36 min,part/output_part_41/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.1274649,21.4212619,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,32.6 km,32.6,38 min,"38 min
32.6 km",,"[{""attempt"": 1, ""origin_input"": ""21.4212619,105.1274649"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.4212619,105.1274649/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:32"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.4212619,105.1274649/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""Trung Tâm trị liệu xương khớp Suối Gấm, Đường Đông Phú, Cẩm Khê, Phú Thọ 290000, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n38 min\n32.6 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/ĐCT Hà Nội - Lào Cai/CT05 and ĐT320\nFastest route now due to traffic conditions\n This route has tolls.\nDetails\nPreview\n\n44 min\n31.5 km\nvia QL32C\nAvoids road closure on CT02\n\n44 min\n40.2 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/ĐCT Hà Nội - Lào Cai/CT05\nAvoids road closure on CT02\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""38 min\n32.6 km"", ""parsed_distance_text"": ""32.6 km"", ""parsed_duration_text"": ""38 min"", ""parsed_distance_km"": 32.6, ""all_distance_texts"": [""32.6 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
4086,4088,24600000,CN Vĩnh Phúc,105.5938839,21.3074726,24832000,PGD Phong Châu,105.292801,21.339281,32.27034926766184,Phú Thọ,41,86,"52 min
43.9 km",43.9,52 min,part/output_part_41/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.5938839,21.3074726,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,43.7 km,43.7,50 min,"50 min
43.7 km",,"[{""attempt"": 1, ""origin_input"": ""21.3074726,105.5938839"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.3074726,105.5938839/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:35"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.3074726,105.5938839/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""Phòng Giao dịch NH Công thương, Ngô Quyền, Vĩnh Phúc, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n50 min\n43.7 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/CT05\nFastest route, the usual traffic\n This route has tolls.\nDetails\nPreview\n\n59 min\n38.6 km\nvia QL2\n\n56 min\n49.2 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/CT05 and QL32C\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""50 min\n43.7 km"", ""parsed_distance_text"": ""43.7 km"", ""parsed_duration_text"": ""50 min"", ""parsed_distance_km"": 43.7, ""all_distance_texts"": [""43.7 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
4117,4119,24630000,PGD Thăng Long Vĩnh Phúc,105.6672576,21.3134648,24832000,PGD Phong Châu,105.292801,21.339281,39.75021624413117,Phú Thọ,42,17,"57 min
54.8 km",54.8,57 min,part/output_part_42/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.6672576,21.3134648,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,54.6 km,54.6,55 min,"55 min
54.6 km",,"[{""attempt"": 1, ""origin_input"": ""21.3134648,105.6672576"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.3134648,105.6672576/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:38"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.3134648,105.6672576/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""VietinBank Thăng Long Vĩnh Phúc, Toà nhà Điều hành, Khu công nghiệp, Bình Xuyên, Phú Thọ 15810, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n55 min\n54.6 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/CT05\nFastest route, the usual traffic\n This route has tolls.\nDetails\nPreview\n\n1 hr 13 min\n50.5 km\nvia QL2A\n\n56 min\n49.4 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/CT05 and Chu Hóa\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""55 min\n54.6 km"", ""parsed_distance_text"": ""54.6 km"", ""parsed_duration_text"": ""55 min"", ""parsed_distance_km"": 54.6, ""all_distance_texts"": [""54.6 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
4147,4149,24631000,PGD Bắc Vĩnh Yên,105.5774639,21.3067637,24832000,PGD Phong Châu,105.292801,21.339281,30.59636396058307,Phú Thọ,42,47,"56 min
46.6 km",46.6,56 min,part/output_part_42/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.5774639,21.3067637,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,46.5 km,46.5,54 min,"54 min
46.5 km",,"[{""attempt"": 1, ""origin_input"": ""21.3067637,105.5774639"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.3067637,105.5774639/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:41"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.3067637,105.5774639/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""Vietinbank, 396 Hùng Vương, Vĩnh Yên, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n54 min\n46.5 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/CT05\nFastest route, the usual traffic\n This route has tolls.\nDetails\nPreview\n\n55 min\n36.7 km\nvia QL2\n\n1 hr\n52.0 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/CT05 and QL32C\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""54 min\n46.5 km"", ""parsed_distance_text"": ""46.5 km"", ""parsed_duration_text"": ""54 min"", ""parsed_distance_km"": 46.5, ""all_distance_texts"": [""46.5 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
4176,4178,24632000,PGD Vĩnh Tường,105.4892082,21.2642599,24832000,PGD Phong Châu,105.292801,21.339281,23.00820411476116,Phú Thọ,42,76,"47 min
28.8 km",28.8,47 min,part/output_part_42/ket_qua_tu_0_den_99.xlsx,original_output,ok,105.4892082,21.2642599,105.285056,21.345738,updated point 2 PGD Phong Chau 24832000,PHONG_CHAU_24832000,1,OK,27.8 km,27.8,41 min,"41 min
27.8 km",,"[{""attempt"": 1, ""origin_input"": ""21.2642599,105.4892082"", ""destination_input"": ""21.339281,105.292801"", ""google_maps_url"": ""https://www.google.com/maps/dir/21.2642599,105.4892082/21.339281,105.292801/data=!4m2!4m1!3e0"", ""crawl_timestamp"": ""2026-05-11T14:23:44"", ""current_url_after_load"": ""https://www.google.com/maps/dir/21.2642599,105.4892082/21.339281,105.292801/data=!4m2!4m1!3e0"", ""page_title"": ""Ngân Hàng TMCP Công Thương Việt Nam (VietinBank), 7F7Q+MMW, Phố Tân Thịnh, Thổ Tang, Phú Thọ, Vietnam to CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG, Âu Cơ, Lâm Thao, Phú Thọ 35257, Vietnam - Google Maps"", ""route_panel_raw_text"": ""\nLeave now\n\nOptions\n\nSend directions to your phone\n\nCopy link\n\n41 min\n27.8 km\nvia Tôn Đức Thắng\nFastest route, the usual traffic\nDetails\nPreview\n\n47 min\n32.2 km\nvia QL2\n\n48 min\n36.6 km\nvia Đ. Cao Tốc Nội Bài - Lào Cai/ĐCT Hà Nội - Lào Cai/CT05\nExplore nearby CÔNG TY TNHH XD VÀ PCCC DẦU KHÍ THĂNG LONG\n\nRestaurants\n\nHotels\n\nGas stations\n\nParking Lots\n\nMore\n\nNew! Continue your trip, tap the notification on your phone to get directions\n"", ""selected_route_index"": 0, ""selected_route_selector"": ""div.XdKEzd"", ""selected_route_raw_text"": ""41 min\n27.8 km"", ""parsed_distance_text"": ""27.8 km"", ""parsed_duration_text"": ""41 min"", ""parsed_distance_km"": 27.8, ""all_distance_texts"": [""27.8 km""], ""screenshot_path"": null, ""status_check"": ""OK""}]"
